,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,categorical_feature_1
10,2,5.395669189762292,-0.46850823267646524,1.204010865208464,-0.8134688718393899,4.112328048851795,-1.6960461215460585,0.31520806767595094,-0.8441096466509362,4.112328048851795,-0.8654360429896656,-0.21457673947180658,-1.1015297323369584,1.0476665914247945,0.9998705912557321,-5.78738719358898,1.1711535749617406,0.33858361709371565,5.643766642825511,-1.972369409776944,-2.3587674566320596,1.1072349290078192,0.7201376253774965,-3.3730815171260704,-1.0843623831665925,-3.5278277831754186,-0.9769813728566695,-2.3292049435231057,0.2725323769985782,1.6988682848244956,1.0830646397059382,4.056172686976461,-0.6427429326477379,3.3312301729648257,-3.891649216439038,-1.47781974733199,B
11,1,-6.5187257650795,-1.6086406647617195,0.6868152352733893,1.6040317128267674,3.3151820913586363,-0.6740504984841268,-0.19356389634646845,1.5880728999999347,3.3151820913586363,-0.22591326591962643,0.704618132161931,-6.28825289374048,0.3058339165203643,-0.35219260531857655,-0.9318738915488117,-2.298017326137628,1.3322145456736594,5.034959146038045,0.5705925203241292,-4.170819086920249,-2.709987471412637,-0.4982234854112142,-4.0519310458114575,0.8722343727412226,0.6267088182284873,-3.507688892864374,3.645343342708873,0.49990259147214855,2.9345458198243874,-0.17411730230512099,-0.33182906266030965,0.279964210669384,2.173044379127378,-0.5165656192126687,0.4418267517557881,B
12,2,-2.7672720039860947,1.0626310098922291,-4.724374002772817,0.6729078044774818,-2.5961494180841522,2.654737871505201,0.9027991648583474,2.019485418285346,-2.5961494180841522,-0.7250477266258788,1.5208892274119103,2.121028101534135,-1.250823680751354,0.9521262763182199,-0.625906158647642,-1.4370556243571715,-0.5841269187223935,0.4254526394884258,-0.4178558720376838,-4.1617709376535235,0.6278905237575413,2.061995387933242,-3.869255987211851,1.4504702707638473,-0.8500463141760127,5.227569675657007,1.650668655779886,1.4693114089202028,1.734381701780885,0.6026693544260553,-1.9446542648444578,-0.8879136837906962,2.743031907861186,-3.8065758827241822,0.3248233895610698,B
13,2,6.710126802801461,-0.4397506686098662,-3.0733022191420987,1.2402376423462886,-1.4533658778886283,0.7591634161524152,0.2655717653257408,0.3833998827044658,-1.4533658778886283,1.032381874290789,1.5147561219963506,-0.7360055094258484,-3.540894064362382,0.6481960869789377,0.5739234557004252,1.1110876537014223,1.2144288237020924,-0.8347259776408268,-0.5872824736547382,5.6316633270934116,0.8773067566723661,0.1295199696957699,-2.007462613902861,0.7585189176499072,-3.0394886042569196,-1.1102729677864298,-3.129295965389447,-0.12780767067502904,3.987415370821337,2.8573281648777606,2.828517857034376,1.0957811475530828,3.8162526003105186,2.100419426700675,2.5094751176751715,C
14,2,3.4915909855527523,0.6498278131951777,-1.0333064873167734,0.9605137992979941,2.86246448013208,0.037106841569271604,-0.4468202679231724,0.7880916230105082,2.86246448013208,1.2469438512790558,0.6346291857146191,-2.75254028642629,-1.9673910820137235,1.376897999241542,-0.20960012082373422,0.5873886434791119,-1.9739303075930974,-1.7266855777252084,-0.13617968206563433,-0.16212895228236854,-2.903428489550699,0.021971973360999555,-1.6127921934770841,-0.278931319838171,-4.133234888771904,-0.17963307567140316,-3.888504287793279,0.6643964223492215,-0.17808739603797039,0.32711926256288004,-0.9625454656099591,-0.3966426370437399,3.7685812065921054,-2.108567753612353,-0.9171366976561951,B
15,2,-4.288341397968212,-0.26513174811383045,-2.775550967061108,0.3908405633875781,0.3838952145126122,1.9506687579273765,0.6804706628353882,1.1683238916189405,0.3838952145126122,0.9383362415765433,-0.74060311840858,-3.1926286418532706,-0.6116367339139085,1.4339590746041202,3.0413368337494524,-1.2763858743339584,-2.6080254522761956,2.93190810588833,3.757109551211521,2.0991630425837076,5.1982083339288,0.8313048973813476,-1.9823751909655907,-1.5422852219188476,-1.3768196730810418,2.5497009732721443,-2.7431347256620886,-1.0409226001631229,0.630889351221258,-0.15442631334921267,-1.0272648497632835,-1.0422372542581715,-0.28682605633435065,-1.0710612397277128,-0.4569581507323197,C
16,1,-4.886182966735786,-0.274157098380012,0.5040976250775638,-0.9277591084196556,-0.6315841319289045,5.766991373977618,0.805132755098504,0.1793674260492754,-0.6315841319289045,-0.29273541916632084,0.8381902625005184,-3.9372856471920152,1.1425414085948078,-0.7916726846850236,0.30210779450889924,-1.217206819771191,2.686692650364687,6.505669621853328,0.8155111849498179,-3.6848462238376882,-3.1063094382965324,0.12061626292602168,-6.843845867524958,0.3565449585807109,0.9482652898636302,-2.705546662159256,1.4654658008334274,1.9203344159754545,-0.22581282133031685,0.8384990254851237,1.6417335072731243,-0.584720284135555,-0.48369504499341887,-1.027049907899086,-0.5220584582046844,B
17,2,7.655743620991214,0.6691840816191555,-3.00216567578705,0.15523795581059824,-2.6850542692471437,-1.1896502753488658,0.6556705880328316,1.1449730794401505,-2.6850542692471437,-0.6149363116819375,0.7296534531663301,-0.5237469520411376,-0.6607108410878421,-0.37388994258747144,0.020289525131746672,-0.6297281282209931,1.7400857267952643,6.593599737092983,-8.422203362838468,-0.08022671198039419,-3.0340074193658433,0.39179121129234795,2.2960199989238164,0.03604392992784636,-0.7288402113375867,-1.5344766056540684,-0.40366011570800253,1.644868591398149,-0.8136787119170587,1.4585793200296442,1.5863976025659843,-0.7288421812921919,4.82559309347069,3.8120057916431986,-0.03348967019398988,B
18,2,-2.506253377012106,-0.7054401200239974,-4.146334516194895,-2.543585708438898,1.0157274749799778,3.468443994593905,-1.3285907507239325,0.859992886517906,1.0157274749799778,1.6611906519279438,1.9210217589301473,1.4548962815105766,-1.6624155479407179,0.7673948670758458,4.446787559722138,0.5232539686351342,7.421949612121886,-1.2876553921887766,-1.5026828013093592,1.4871722208977267,-0.15262283186229006,0.2582966095507242,4.0973073009469125,1.9777828271948878,1.4638462409295951,1.5201591155172207,-1.4018435605258124,1.0975672505054153,2.2302047949200636,0.03915868390230086,-1.2965296759310347,1.1870063914164806,1.0355960995857623,1.2660078230306837,1.3073627375553998,B
19,1,-3.8384227480629973,0.6988429746006234,2.016827511616501,-1.1478521108877524,0.38952936941731675,4.372635329193875,1.0679317681147966,1.5223388976736056,0.38952936941731675,0.8816780986303815,1.7315125023713758,1.4523814074172363,-0.38344557029452575,-0.28397160636599517,0.5159158615013402,0.5332052128558564,-1.1210249808609403,3.805930969229805,1.75677819779161,1.9886521895795322,0.36854102140890077,2.195117744573019,-1.0058835638586205,0.3335608157748532,-0.23338125796025985,-0.629785560322271,0.42232972244326616,-0.4474609337221138,-0.3559288521203524,-0.2261595658212863,-0.46118354782526927,2.0255043534757773,-0.9805049500213904,0.8205737890935346,0.03477139825019647,B
20,1,-1.9857637806217254,-1.631634606958716,1.0616751019627895,-0.3355689719843291,-3.407688080785748,-0.2697941295480799,-0.6075216631693309,1.66712818559754,-3.407688080785748,-0.40087823847705817,-1.3175212197134887,-1.8120187091120077,-1.2532566604812743,2.3247399599807212,0.6981046225253321,-0.6952629236576997,1.62650573306753,1.6780809558816152,1.988731002589266,1.4278105975799689,0.4882375477637293,-0.8532923036689049,0.7403726971537725,1.0249396230745484,2.808144197352389,-0.5304647540547816,-4.802607621285289,-0.007723489499387448,-3.738573809729752,-0.4977900491857137,3.647887213466754,0.3677845744178865,1.3982744457995115,0.46507091822165236,-1.4475165301542634,B
21,2,1.6413307753057584,-1.6771068761374115,-1.967457574736457,0.4411950265579504,3.3837774318948926,3.6993928708641697,1.241108597951678,-0.14326084417725676,3.3837774318948926,0.14969792897026724,-0.5608001588423293,2.5253073711726057,0.30750792744614486,0.14327376344539106,-2.6295702933780483,0.06020616910429912,6.14896837026462,0.7132677650220555,-1.9836745987091047,0.10812608089307499,-3.601720826858405,1.4539166281237788,5.586223251873732,1.6568814340585067,-0.6225858992903978,1.5618470768567836,-1.6964236138487907,1.1074254890672297,0.4108394525396841,0.5251536786622439,1.2147767463845265,0.6014457457436704,-0.6691457429405742,1.7522740936288836,-0.6878592691251935,C
22,1,1.3448933448260716,-1.3015198502709557,0.16710933184049317,0.01684501334477316,-2.1991336325458986,-0.8495218802760072,0.6573381054456832,0.5534696492844372,-2.1991336325458986,1.3885126622693658,2.2054702497366354,3.7580099458813128,1.1303159823422733,-0.6818125139941883,-1.2678465306730802,-0.5575529297436407,1.3946906532872823,-0.28419457863040576,1.8941246509212362,-2.391671228757934,1.1627322250863372,2.2322680170994675,-1.22343177826566,1.2170740228418317,-0.4330371048589754,1.750223974896929,-0.209510144616145,0.22988452873415063,-1.3411464536921927,-0.9786997727305039,0.26918926320266345,0.3808253256647909,-0.7935837699523255,0.5097933218286298,0.49587925597536453,B
23,2,-0.9359411122245974,-0.592880609240203,-4.407938980712638,0.7355543881790079,-0.9601179579184725,3.394413986970566,0.6157419488149362,0.011564909829202913,-0.9601179579184725,-0.516786204113772,-0.21171559801476422,1.0630273982281673,-0.46857306061694437,-1.0349630887727854,0.5948126733599884,0.07188383897457057,1.0863155848498935,1.1901985758765157,0.40952023413005667,1.5087277559729901,0.7403738870176934,-0.776899164298314,1.9889221590714246,0.43968402375796956,-2.9888361928641674,0.549354320047959,-0.16957485370912515,-0.390974467401074,-0.037930164703937036,3.556292992778978,-0.5270015089588828,-0.6912466617373476,-0.344500834139683,-3.564300171787459,-0.7446358311884255,B
24,2,-0.551602762471547,-0.9070608851545244,-2.047698930500965,0.2679100466770039,4.907363438062109,0.18399825435900988,-1.6103691694145343,-0.42606644203094124,4.907363438062109,-0.6652806006970405,-0.20870565625243845,-1.1921183947947966,0.6646436610086707,0.07227917187665248,1.8874650452796304,-0.5581600401224853,4.098056742502077,2.862849406337078,-0.11136566030762848,-2.032237433416785,-2.847730259160127,-1.4399979759267163,0.0661191892379637,-0.6807979032934021,-0.5063565991085369,-2.775170521018635,4.567959169986476,0.6408098710271092,5.270616963542127,-0.3351901872213975,0.5281176680976567,0.6228469918511721,-2.293282512107239,-0.8970574901137183,0.5905560608968354,A
25,0,4.879800615532064,0.718366826053534,4.403295440839915,0.607666936199999,4.3302434796800116,1.7652266025294532,-0.09928208264121086,1.5053422585405887,4.3302434796800116,1.3808726463438334,0.8867402222243961,2.3892853750006418,7.619575393099158,-0.8874484935568204,0.9949568867669449,1.8456325367192157,-5.1356444456340125,-4.5011877774407205,1.9751179961680712,-1.4705420509271216,2.5882897466264763,0.6808464299257485,-3.049588096445946,-0.04458472611770198,2.3851335414200423,0.7140362322224494,1.1203926640136932,1.4183378997072003,-5.130504283711291,-0.06479810181631748,3.8051181368655755,0.24781229853655035,0.9636480504740336,4.981187975283582,0.8526689036470269,C
26,3,0.052862991552204,-0.25297665704213335,3.767124205620609,0.07417483206544959,1.3140794133094673,-1.4048057450024638,0.6634995803014511,0.8226294020504493,1.3140794133094673,-0.5819101486881001,0.9374214586009829,-0.023882664275111515,-1.4078555201212888,-0.307732741423287,0.8320628331441223,0.7449252547617633,3.6112295910528007,-3.130891918977336,0.18870351991317338,1.8733417240976387,-0.02986064400388963,0.043832466041201175,0.25671167339048695,-1.276150236499454,-0.966261815184911,-0.5472845374912686,-3.145079734847243,2.1463585598444803,-1.6803404832911966,-0.08467695798916614,-2.320653847404118,-1.6137825699054398,2.160365629951299,-0.2834290615835088,-0.6028284132560938,B
27,2,0.9170986111659645,-0.19165457240626868,-4.322323394854065,-0.028939567885790246,2.949088083400389,2.9767851599349022,-0.4336584279921992,-2.980476976787524,2.949088083400389,1.832506874641145,-1.4360508948702146,-4.285757027525177,-0.25108171014312197,0.24377652710626505,-3.8348764422983184,-0.0031505364985142947,1.8067386887896282,-1.0078643918582237,-0.9422601967085452,-2.824568912963057,2.8742740550187187,-0.0816427818074014,-1.5632200385973511,0.29926001849249706,-0.5722678964963822,-1.2747798957504721,1.7844815838328523,0.7814284716403336,-0.06263974424672311,0.3403786629466276,-2.813181693461695,-0.4565039420065419,-0.9935122463840306,1.6688726397384075,0.24307408426997362,A
28,1,0.08500243885231909,0.3471313392342711,-0.7497296084243988,1.4408205673565826,-2.8998086690461617,-4.568209374065173,-0.8352674358436502,-1.23226028489668,-2.8998086690461617,0.8903888199163128,0.7105711761509913,1.9723761551250438,0.14323894859768418,0.5292492839230561,-1.5229304463125688,-0.23356306175899014,-0.47409237624765543,0.6947701378309846,1.3179527652655008,-2.30267134087217,-4.584671595696046,1.052564498405415,1.6860507718891513,2.6385400209673064,0.8581882010522383,1.8345595187212447,0.08805258790094464,1.0971056137252162,-1.8713873865716186,-2.061130872720997,-0.7269541336236943,0.4547225301015544,-1.34823684998196,0.06971754466694194,-0.7839810987270744,B
29,0,-3.9656771282765457,-1.8962981051533392,6.477859670168407,-0.496355070626574,-1.7458877982370575,0.9981184836293083,-0.6224468789563125,-1.3944646458378553,-1.7458877982370575,-0.15749893608597823,-1.7557387443571957,2.04757743449801,-1.287844880824826,-0.025235562589529886,-1.5631340217819156,-0.20338636947103392,1.3341427598725515,1.6990062994870765,5.9101823720403805,0.08033584669192875,0.11455659033340995,-0.5778377463548136,1.5607718294386546,1.6907368201840232,-2.4658540491425867,2.2902269758131304,-4.143630778182574,0.8566300545276291,-2.379080280360912,0.19343788842808024,-1.1987498953060856,2.764350407420575,1.7605507458071024,2.3180975879096413,-0.8673571402005409,C
30,1,0.5476445228580319,-0.012694709536385976,-0.5596889341369936,-1.7793808158802216,-0.5658358614610327,-1.141936213812188,-0.26049552479852633,0.8253636728968891,-0.5658358614610327,-1.9290510881420886,-1.3380309940393134,-3.2350624302971003,0.5672613445603568,0.33690383159295123,-4.47540458405217,0.7103263077240558,-0.6796085500683294,1.7401086261546297,1.0501218436881226,5.16112682169962,-1.1277672434782842,0.35757736214678526,5.401578722771141,-1.3071651402699112,-3.844208841678297,-3.222991056465054,-4.498030408368927,0.9726101521458679,0.12562878734633945,0.030369353449312464,-0.7426314010221234,2.955170418093646,6.244734140062604,-1.0936331046849772,-1.7816984208479933,B
31,2,-5.794800405708366,-1.1401597819097473,1.0697595690180293,-1.6211212365983059,2.4055746891302574,-0.5976158648576256,0.8602755248766197,0.9804378035690456,2.4055746891302574,1.43747985656619,0.6667895580915308,-3.7517556239456344,2.526711735711987,-0.25369947802993864,4.062007917180245,0.041026401580196985,-7.805957470301583,-0.984839928787233,-3.933408168933313,-1.8488606711447,-1.9283430913545296,0.34736384017336386,2.246462502999473,0.13872543525616338,6.507248318741803,-2.6406642205716233,-1.8539881067535489,-0.1304691102115116,-2.0904766201836904,0.6995059931212456,-2.1810634328479375,1.6106734755514651,-3.7511113398003455,-4.279284587399354,-0.13075782100929179,A
32,1,0.568777007087507,-1.9852548623730377,-2.54106601150737,0.6604549345017535,-2.8253417560909897,-1.3629106054531364,0.8878571308532969,0.5327342587885625,-2.8253417560909897,1.4789199725684519,-0.8709167283366188,4.8794004922230805,-0.8998463289541888,2.666438100272646,2.140193071637244,-1.5747625881469134,-1.636870598732663,1.2515127837341222,3.454000330730286,3.398544938917921,3.1371021212863965,-0.5266108581613317,-2.880702509172686,-0.4271859687843995,0.42459260472885874,-0.4961617546521978,1.1988546572813898,-1.2044745691243506,2.908695717003536,0.35226913681202965,-1.1254924547017389,-1.7514696593167682,0.860621616889449,-0.9222278270361112,2.505342304942767,B
33,2,4.032186522110446,-0.9211971712201706,-0.36402861983144696,-0.019742427892024572,0.898342601775742,-1.2555051051747745,0.4665551865968486,-0.586727085567768,0.898342601775742,1.2850789278105685,1.9310611341520794,-0.38847124260114996,0.1140812299949984,-0.9605766151232847,0.7023647566385843,-0.6421639869210686,-1.8977273507102737,1.7723067116471818,-1.9024367532500999,-0.6859885500886107,0.584960770111495,0.7230397632184792,-3.5065082637107716,-2.4317310344639433,2.2566686717328333,0.4239024657396514,-0.46275347009174983,-0.619869361160792,1.552108047624031,-1.0413947045165253,1.6506554351753104,0.9510390679720788,1.8750442831591005,-4.189217256622943,0.46385315077337463,B
34,2,-5.4836898434686026,-2.5673009444269335,-3.1633590696210443,0.12522934411880693,0.4359447214975998,-1.0407964168266726,1.1102601226143287,-0.15900446220169243,0.4359447214975998,0.1887871064538466,0.09227684045088592,-1.5484619099279353,3.1955169692887533,1.3905225907478194,2.8570105665052963,0.4992956494193873,2.6615356857874395,-2.6212500487886157,-3.817765834831358,-0.24398958579613492,-1.5223683778502148,-0.977371186895187,-2.4140385452910187,-1.4846510726300357,-1.3697072359732725,-1.0308269185829717,4.099341133695041,1.9757700241946037,2.121545685627878,1.1104412546191815,5.073894453210533,-0.3874151387963526,1.5524141283894979,-1.2105991184430709,0.5230248235519459,B
35,1,2.108927314627488,-2.0166246076700207,1.6852661853461905,-0.9445226641305905,1.447313656732974,0.9339828073946289,-1.90045443335074,-0.3603272909101911,1.447313656732974,1.8305396265166152,1.8533799355789127,0.6924124099625099,3.8425449412913424,-0.3224350276574477,2.618947183993193,1.3407588292928139,-3.2097469149778983,-2.8794515216135994,-1.453636967886648,-4.047260603822293,-2.0324690552839573,-0.42549840258491745,3.1797189541473596,1.3971009413881168,0.4866342260880985,2.0935555395641194,-1.6570007158248994,-0.0165626626637176,2.0883048061808505,0.5172427925213854,-0.9112024547720984,1.4191238182844115,-9.654623791649623,4.6398507124585535,-0.743976012935993,B
36,0,-1.1680653536771102,1.2337546974339137,-2.4250363385961187,-0.770048628704477,0.10285107758827042,-2.794323555624949,-1.928866814813024,1.5765892594462538,0.10285107758827042,-0.3114795056151879,0.41717418182266863,0.7342554051837575,3.2019968158519267,0.318607090890462,-2.2534879624651336,-1.135336895736357,-3.168722672681332,0.7876066486124768,0.9872924638635617,-1.3154684696127925,3.5354076767040095,0.34977361530659,-3.6320649844426205,1.4323353093779814,2.7066948065251046,1.309519387884352,2.659483913527699,1.2223597092823277,-2.0024200489459503,-0.7212131061942676,2.9441676721029224,1.295801177674436,1.0578503699577442,2.450982676915124,-1.0290478546807682,B
37,2,-0.8704681932122021,-0.18344148416541642,-3.3168230931533103,-1.019575533196129,-0.6747469483774747,2.465131525030163,-0.24644498342138757,-0.0877442343113291,-0.6747469483774747,0.02101309523643935,0.5503352232668881,5.766424766878713,-0.2561944054163342,-1.4346444365579312,3.850201656830305,-0.34989543976012916,2.0714668795380313,-2.3668093976563553,-3.932459826510343,3.8429887281797086,-2.1218374449207165,0.5065514286427285,5.8021416509151615,1.8302189556024822,6.887694422652556,-0.4100156900279802,-3.4371275617895054,-0.3116380578247866,3.432323079827727,0.5659875892375799,0.3030329998998691,-0.20858940304472448,2.3482245741465673,3.205867748914583,-0.5426969912009251,B
38,3,0.8778818358551266,1.6337652018466415,2.6394490027071495,0.1577080134776393,1.2936898730432747,-3.870535100709345,-1.268610747467111,-0.013579324414203994,1.2936898730432747,0.4509931502552773,1.0196158678054215,4.2558751316486445,3.17960783529248,0.8437239401167819,3.6551486128475537,0.6356663203488191,4.516875769938402,2.501473806060604,2.7137585801262887,-1.8529405901263845,2.867825974221371,1.0555986686484646,-0.7403757623689377,1.8438524249354333,-1.171357935705212,-3.341920645249496,-1.1584937501084158,-0.08920607062044944,1.365102453460676,0.08367869840768735,-2.5327156444132797,0.7290924405962139,1.4855147609940453,7.690850015044447,1.2420801815774323,C
39,1,-3.4249433147253305,1.5740793616894493,-4.0118773576257585,-0.13969509177097958,-0.07227601901944122,3.615573104086379,1.1188795961828655,0.3972350815628213,-0.07227601901944122,-0.12362367791771853,-0.7753791558760587,2.1680170916777466,3.27420017049757,0.5551992778135014,-2.128010410265259,-0.5729290463989483,0.41431209961332915,0.785494522436576,-5.506184451906659,-1.8848859721505113,-0.7959492189406382,1.1834272554487044,0.5549118203370186,0.8301480739181636,-2.5514569015228,2.4642507892116647,-1.659174290377723,1.3655641785896548,1.5579367530535175,0.09014920100273653,-3.3033263323933704,0.6957614853876674,-0.3342558573434201,0.014172821973972433,0.7134653186217637,C
40,1,5.666556185973229,1.291606690257325,2.2166911537861043,0.6911082736515216,5.6908106437172234,0.24713578276693995,0.6372806250807164,0.4883935096808034,5.6908106437172234,-0.31938706593569544,0.034901094479113395,1.605699499702824,0.5269841838052497,-0.9867349533959603,3.6908803259734477,0.5635159435362633,2.5091438870307208,-2.8141308987079063,-0.9436027836266866,-0.149242019886993,-0.11209650290941417,0.27547710181197915,1.6083573646843101,1.906122834372238,-0.6743216344358712,1.1853253459111535,1.1643767631302948,-2.112487976750206,-0.1495156572342113,-0.4996476670759914,2.958064875114314,1.1514976972820927,3.5724635828280786,0.30611860150113446,0.17120623426065765,C
